Season,Episode Name,Episode Number,Speaker,Text
1,Arthur and the Real Mr. Ratburn/Transcript,3,Francine and Binky:,Huh?!
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,"There are three teachers for third grade: Mrs Sweetwater, she's nice; Mrs. Fink, she's fun..."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Ratburn:,"Billy, name three oceans."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,"...and Mr. Ratburn, the toughest, scariest teacher in school—no, in the whole world—no, in the whole history of the world."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Student:,"Oh, here comes the list."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Francine:,"Let's go look. Arthur, we're... in the Rat's class!"
1,Arthur and the Real Mr. Ratburn/Transcript,3,Francine:,) Arthur and the Real Mr. Ratburn
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,"Maybe you read the list wrong, Francine. Let me look. You're right. It's Ratburn!"
1,Arthur and the Real Mr. Ratburn/Transcript,3,Buster:,Ratburn... Ratburn... Ratburn... Ratburn... Ratburn... Ratburn...
1,Arthur and the Real Mr. Ratburn/Transcript,3,Francine:,Ratburn... Ratburn... Ratburn... Ratburn...
1,Arthur and the Real Mr. Ratburn/Transcript,3,Francine:,Ratburn... Ratburn...
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,Ratburn... Ratburn...
1,Arthur and the Real Mr. Ratburn/Transcript,3,Mrs. Powers:,"Free samples of a new flavor, Rocky Rope. All you can eat!"
1,Arthur and the Real Mr. Ratburn/Transcript,3,Brain:,Maybe he's not as rigorous as everyone says.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Francine:,Prunella had him last year. Let's ask her.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Prunella:,"[laughs] ""Is the Rat bad?"" Does a bull fight? He eats nails for breakfast..."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Prunella:,...without milk!
1,Arthur and the Real Mr. Ratburn/Transcript,3,Prunella:,And make sure you never answer any questions wrong... or he'll send you to death row.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,Death row?
1,Arthur and the Real Mr. Ratburn/Transcript,3,Ratburn:,Have you done your math exercises?
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,"I did the first 5000, sir."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Ratburn:,"Then you have 9,995,000 left! Get to work! And after that, you have 37,000,000 spelling words to memorize. And you spiders, get moving!"
1,Arthur and the Real Mr. Ratburn/Transcript,3,Prunella:,"And he's also a weird vampire... with hypnotic, magic powers."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Ratburn:,You are in my power.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Students:,We do not like recess.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Prunella:,"Well, good luck!"
1,Arthur and the Real Mr. Ratburn/Transcript,3,Ratburn:,"Good morning, everyone. Welcome to grade three. My name is Mr. Ratburn."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,He doesn't look so bad.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Francine:,It's probably a trick.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Ratburn:,Let's start with a two-minute math quiz to see what you remember from second grade.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Francine:,I told you it was a trick.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Mrs. Fink:,Welcome to the first day of school. School is cool! School is cool!
1,Arthur and the Real Mr. Ratburn/Transcript,3,Ratburn:,"Arthur Read, you'd better concentrate on those problems before time's up."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Ratburn:,"Class, you may now file out in an orderly fashion. Quietly. No talking. Arthur Read, are you standing in your proper alphabetical position?"
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,"Boy, Ratburn's tough! He gave us homework on the first day."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Buster:,"Get with it, Arthur. We're not dealing with a human being here. This is serious!"
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,You find it yet?
1,Arthur and the Real Mr. Ratburn/Transcript,3,Ratburn:,"Hello, this is Mr. Ratburn."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Buster:,Shhh!
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,Uh-oh.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Ratburn:,"Yes, I have all the eyes I need, but I'm completely out of heads. I need heads. I can wait for girls' heads, but I must have boys' heads immediately."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Buster:,"Wait, he'll see us! And we have... boys' heads!"
1,Arthur and the Real Mr. Ratburn/Transcript,3,Ratburn:,There's no time! I need them now. I'll have to get them myself. [hangs up]
1,Arthur and the Real Mr. Ratburn/Transcript,3,Francine:,What are you doing?
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,Ratburn. He—He's looking for body parts—heads! Boys' heads!
1,Arthur and the Real Mr. Ratburn/Transcript,3,Francine:,You must have heard wrong. A vampire doesn't need heads.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,This is no ordinary vampire.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Buster:,He's beyond vampire.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,What's beyond a vampire?
1,Arthur and the Real Mr. Ratburn/Transcript,3,Buster:,A Ratburn!
1,Arthur and the Real Mr. Ratburn/Transcript,3,Francine:,Hey! What—
1,Arthur and the Real Mr. Ratburn/Transcript,3,Buster:,"Stand still. He wants boy heads, not girls'."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,Breakfast!
1,Arthur and the Real Mr. Ratburn/Transcript,3,Francine:,What do you think he's gonna do with that saw?
1,Arthur and the Real Mr. Ratburn/Transcript,3,Buster:,I read a book where kids discovered a scary mystery like this and became detectives to solve it.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Buster:,We should probably investigate.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,"You know, we have a lot of homework to do."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Francine:,You're just a fraidy-cat.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Buster:,"Arthur, we have to chose: face horrifying, scary danger or do our homework."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Francine and Arthur:,"Horrifying, scary danger."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Francine:,I'm bored. He's not doing anything weird. You probably heard him talking about heads of lettuce.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,"Boy heads of lettuce? I don't think so, Francine."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Francine:,"Oh, yeah? It's probably the term grocers use for the rotten ones. I'm gonna do my homework."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Buster:,"Arthur, look!"
1,Arthur and the Real Mr. Ratburn/Transcript,3,Buster:,[afraid] M-Maybe we should go do our homework.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,Come on.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,He went into the carnival.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Buster:,Of course he went into the carnival. Look at all those boy heads!
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,We've got to warn them.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Buster:,"Oh, no! He's got us! We're trapped!"
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,Look! There he goes! Come on! He went into that booth.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,"Okay, it was that one."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Mr. Haney:,"This is very authentic, Mrs. MacGrady, but I'd prefer a real action pose."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,"Sorry, sir."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Buster:,"Okay, I pick this time."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur and Buster:,One... two... three... go!
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,Run away!
1,Arthur and the Real Mr. Ratburn/Transcript,3,Buster:,You're not safe! He'll get you!
1,Arthur and the Real Mr. Ratburn/Transcript,3,Ratburn:,"[as Jack] Hey, you're not in this story."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Puppet radio:,"And you're doing my lines! I warn Jack to run away, but not till he hears ""Fee-fi-fo—"" you know the drill."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Ratburn:,"Arthur, Buster, get off the stage! [in Jack's voice] Okay, fellas, when you leave that castle, make a left, down that beanstalk, and you'll be back in Elwood City."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Buster:,Wow! The Rat does kids' puppet shows?
1,Arthur and the Real Mr. Ratburn/Transcript,3,Puppet radio:,"Jack, you're disorganized. You'd forget your head if it wasn't attached."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Ratburn:,[as Jack] Uh-uh! Would not!
1,Arthur and the Real Mr. Ratburn/Transcript,3,Puppet radio:,Grab your head and hide! Here comes the giant!
1,Arthur and the Real Mr. Ratburn/Transcript,3,Buster:,"Arthur, look!"
1,Arthur and the Real Mr. Ratburn/Transcript,3,Giant:,Fee-fi-fo-fum!
1,Arthur and the Real Mr. Ratburn/Transcript,3,Audience:,Ew! Gross!
1,Arthur and the Real Mr. Ratburn/Transcript,3,Ratburn:,[inspecting his damaged puppet head] They always crack when I do that. I must go through 50 boy heads a year.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur and Buster:,Boy heads!
1,Arthur and the Real Mr. Ratburn/Transcript,3,Ratburn:,I can never have enough boy heads.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,We didn't know you made puppets.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Ratburn:,"[reassembling a head for Jack] Can't talk, boys—I have 40 seconds to get Jack ready. Must always stay on schedule because of all I do."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,"You do a lot! You're a teacher, a coach, you work on the school paper... [laughs] I can't even find time to do my homework and eat!"
1,Arthur and the Real Mr. Ratburn/Transcript,3,Ratburn:,You need to learn to organize your time. I've heard that some people think I give a lot of homework.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur and Buster:,We never heard that.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Ratburn:,"But once you've learned good work habits, you'll discover—"
1,Arthur and the Real Mr. Ratburn/Transcript,3,Puppet radio:,Jack! Where are you?
1,Arthur and the Real Mr. Ratburn/Transcript,3,Ratburn:,[as Jack] Just a second! The cat rolled my head into the litter box. [to Arthur and Buster] You're capable of more than you think. I'll teach you how to do that homework and then have more time for things you enjoy.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,Like how you do all that stuff plus puppets?
1,Arthur and the Real Mr. Ratburn/Transcript,3,Ratburn:,"Exactly. [checks watch] Ah! Two seconds early. Self-discipline is as important to learn as two plus two. [as Jack] Okay, I got my head on straight! [goes back on stage with Jack's head backwards]"
1,Arthur and the Real Mr. Ratburn/Transcript,3,Puppet radio:,"Hey, man, your head's on straight, but your body is backwards!"
1,Arthur and the Real Mr. Ratburn/Transcript,3,Ratburn:,Please don't stand there. I have to concentrate on my work.
1,Arthur and the Real Mr. Ratburn/Transcript,3,Arthur:,"Oh. Sorry. [to Buster] Boy, were we wrong."
1,Arthur and the Real Mr. Ratburn/Transcript,3,Ratburn:,"By the way, boys, I can't wait to see your Geography projects tomorrow."
1,Arthur's Spelling Trubble/Transcript,4,Arthur:,Do you think everybody gets nervous before they do something that's really important to them?
1,Arthur's Spelling Trubble/Transcript,4,Francine ):,"Benjamin, do you think you should do this?"
1,Arthur's Spelling Trubble/Transcript,4,Arthur ):,I have to. (Lightning zaps the kite) Ouch! Ouch! I did it! Ouch! Ouch! Ouch! Heyyy! Ouch!
1,Arthur's Spelling Trubble/Transcript,4,Herbert Haney:,"And next, Arthur Read."
1,Arthur's Spelling Trubble/Transcript,4,D.W.:,"Yay! Yahoo! Yeah, Arthur!"
1,Arthur's Spelling Trubble/Transcript,4,"Arthur, Francine, and Prunella:","Good morning, Mr. Haney."
1,Arthur's Spelling Trubble/Transcript,4,Mr. Haney:,The All-school Spellathon is coming up. Everybody ready to compete?
1,Arthur's Spelling Trubble/Transcript,4,Francine:,"Well, the third grade has the best spellers."
1,Arthur's Spelling Trubble/Transcript,4,Prunella:,"It used to, but now I'm in the fourth grade. I won last year with the word ""endurance"". Can you spell ""endurance"", Arthur?"
1,Arthur's Spelling Trubble/Transcript,4,Arthur:,I...N...
1,Arthur's Spelling Trubble/Transcript,4,Prunella:,Forget it.
1,Arthur's Spelling Trubble/Transcript,4,Arthur:,It's a good thing the third grade isn't depending on ME to win.
1,Arthur's Spelling Trubble/Transcript,4,Nigel Ratburn:,"Quiet, please. Everyone, get your homework out, so I can collect it. An important announcement, people: on Friday, we will have a spelling test."
1,Arthur's Spelling Trubble/Transcript,4,Mr. Ratburn:,"It will be a spell-off in Spellathon style. Study very hard, because the winners get a special surprise."
1,Arthur's Spelling Trubble/Transcript,4,Francine:,What do you think the surprise is?
1,Arthur's Spelling Trubble/Transcript,4,Buster:,Maybe the winner doesn't have to do so much homework for the rest of the year.
1,Arthur's Spelling Trubble/Transcript,4,Brain:,"If it means less homework, I want to win. I'm going to study extra-hard."
1,Arthur's Spelling Trubble/Transcript,4,Francine:,"Me, too."
1,Arthur's Spelling Trubble/Transcript,4,Francine:,Oh! I knew I forgot something. There. Now I can really concentrate.
1,Arthur's Spelling Trubble/Transcript,4,Brain:,A-N-T-I-D... Er...
1,Arthur's Spelling Trubble/Transcript,4,Mr. Powers:,"What word are you struggling with, son?"
1,Arthur's Spelling Trubble/Transcript,4,Brain:,Antidisestablishmentarianism. I can never remember if it has five I's or six.
1,Arthur's Spelling Trubble/Transcript,4,Mr. Powers:,"Maybe you should just skip down to ""antidote""."
1,Arthur's Spelling Trubble/Transcript,4,Computer:,Dog.
1,Arthur's Spelling Trubble/Transcript,4,Muffy:,D-O-G.
1,Arthur's Spelling Trubble/Transcript,4,Computer:,Muffy...you're...a...genius.
1,Arthur's Spelling Trubble/Transcript,4,Buster:,) Hey! That's it!
1,Arthur's Spelling Trubble/Transcript,4,Buster: ,This oughta do it.
1,Arthur's Spelling Trubble/Transcript,4,David Read:,)
1,Arthur's Spelling Trubble/Transcript,4,Arthur:,"Dad, listen to this! this song fits the letters of the first word on my spelling list. He turns on a tape recorder and does a kind of hip-hop dance. A-A-R-D-V-A-R-K..."
1,Arthur's Spelling Trubble/Transcript,4,Arthur and David Read ):,A-A-R-D-V-A-R-K!
1,Arthur's Spelling Trubble/Transcript,4,Arthur:,A-A-R-D-V-A-R-K! A-A-R-D-V-A-R-K! A-A-R-D...
1,Arthur's Spelling Trubble/Transcript,4,D.W.:,V-A-R-K!
1,Arthur's Spelling Trubble/Transcript,4,Arthur:,"Don't bother me D.W., I'm studying!"
1,Arthur's Spelling Trubble/Transcript,4,D.W.:,"Oh, is *that* what you call it! I thought you had ants in your pants."
1,Arthur's Spelling Trubble/Transcript,4,Arthur:,Go away.
1,Arthur's Spelling Trubble/Transcript,4,D.W.:,All right. What a grouch...
1,Arthur's Spelling Trubble/Transcript,4,Arthur:,A-A-R-D-V-A-R-K! A-A-R-D-V-A-R-K!
1,Arthur's Spelling Trubble/Transcript,4,Buster:,)
1,Arthur's Spelling Trubble/Transcript,4,Buster:,Huh?
1,Arthur's Spelling Trubble/Transcript,4,Arthur:,"Oh, hi, Buster! Done studying already?"
1,Arthur's Spelling Trubble/Transcript,4,Buster:,Don't have to. I have this. My good luck C-H-A-R-M - charm. Wanna go to the arcade?
1,Arthur's Spelling Trubble/Transcript,4,Arthur:,I should probably study some more.
1,Arthur's Spelling Trubble/Transcript,4,Buster:,"If you know it now, is one more hour really gonna help?"
1,Arthur's Spelling Trubble/Transcript,4,Arthur:,Maybe you're right. It doesn't feel like I'm getting any better at it.
1,Arthur's Spelling Trubble/Transcript,4,Buster:,"Face it, pal, some people are born spellers. You're more the...""go have fun"" type. They've got the jet game that flips you upside down."
1,Arthur's Spelling Trubble/Transcript,4,Arthur:,Okay.
1,Arthur's Spelling Trubble/Transcript,4,Buster:,"You ready for the test, Arthur?"
1,Arthur's Spelling Trubble/Transcript,4,Arthur:,The test!
1,Arthur's Spelling Trubble/Transcript,4,Francine:,"How long did you study? I woke up extra early to squeeze in more study time. I know this whole book, even the publisher's address."
1,Arthur's Spelling Trubble/Transcript,4,Arthur:,Buster and I went to the arcade and I forgot to finish studying.
1,Arthur's Spelling Trubble/Transcript,4,Mr. Ratburn:,"Okay, everyone. Line up for the spelling bee."
1,Arthur's Spelling Trubble/Transcript,4,Mr. Ratburn:,"That is incorrect. You may sit down. Jenna, please spell ""essential""."
1,Arthur's Spelling Trubble/Transcript,4,Arthur ):,"What am I gonna do, what am I gonna do?! Maybe if I lean against the heater, maybe my temperature will go up and I can go to the nurse!"
1,Arthur's Spelling Trubble/Transcript,4,Mr. Ratburn:,"Arthur, perhaps you can be the first not to get knocked out by this word: ""Aardvark""."
1,Arthur's Spelling Trubble/Transcript,4,Arthur:,A-A-R-D-V-A-R-K!
1,Arthur's Spelling Trubble/Transcript,4,Francine:,)
1,Arthur's Spelling Trubble/Transcript,4,Mr. Ratburn:,"Thank you for the entertainment, Arthur. Francine, spell ""pleasant""."
1,Arthur's Spelling Trubble/Transcript,4,Francine:,Pleasant - P-L-E-A-S-E-N-T.
1,Arthur's Spelling Trubble/Transcript,4,Ratburn:,"No, I'm sorry."
1,Arthur's Spelling Trubble/Transcript,4,Francine:,What kind of stupid word is that? Pleasant...
1,Arthur's Spelling Trubble/Transcript,4,Mr. Ratburn:,"Arthur and the Brain are our winners! And the surprise you've won is, you will represent our class in the All-school Spellathon."
